That is why the protection of personal data must be guaranteed better.,C'est pourquoi la protection des données personnelles doit être mieux garantie.
"The European Parliament has one clear demand to make before the Commission starts negotiating the methods of exchanging PNR data with the United States, Canada and Australia: the protection of personal data is too sensitive a subject for these negotiations to be conducted exclusively among Member States, behind closed doors.","Le Parlement européen, avant que la Commission ne commence à négocier les modalités d'échange de données PNR avec les États-Unis, le Canada et l'Australie, a une exigence claire: la protection des données personnelles est un sujet trop sensible pour que ces négociations se déroulent au niveau des seuls États membres et dans l'opacité."
"They must be conducted transparently, at EU level.","Elles doivent se mener dans la transparence, au niveau de l'UE."
The data transferred must be used only within a strictly defined context and must not be transferred to a third country.,"Les données transmises ne devront être utilisées que dans un cadre strictement défini, et ne devront pas être transmises à un pays tiers."
"Many types of information will have to be excluded from the data that can be collected, in particular, that information in connection with ethnic origin and religious beliefs.","Beaucoup d'informations devront être exclues des données collectables, en particulier celles liées à l'origine ethnique et aux croyances religieuses."
"The protection of personal data is a sensitive issue in EU-US relations, as in the case of the agreement on the transfer of banking data (SWIFT agreement).","par écrit. - La protection des données personnelles est un domaine sensible dans les relations UE-États-Unis, comme dans le cas de l'accord sur les transferts de données bancaires (rapport Swift)."
"A general EU-US agreement on data protection is currently under discussion, as well as a new agreement on the exchange of Passenger Name Record (PNR) data.","Un accord général UE-États-Unis sur la protection des données est actuellement en discussion, ainsi qu'un nouvel accord sur le partage des données des passagers aériens (PNR)."
"Through today's vote on the joint resolution, Parliament has reiterated its demand that PNR information gathered should not, under any circumstances, be used for exploitation or profiling purposes.",Par le vote de la résolution commune d'aujourd'hui le Parlement vient de rappeler son exigence que les informations PNR recueillies ne soient en aucun cas utilisées pour l'exploitation de données ou à des fins de profilage.
"Finally, Parliament once again calls on the Commission to provide factual evidence that 'collecting, storing and processing PNR data is necessary' and also invites the Commission to 'envisage less intrusive alternatives'.","Enfin le Parlement réitère son appel à la Commission de fournir les preuves factuelles que ""la collecte, le stockage et le traitement des données PNR est nécessaire"" et invite également la Commission à ""envisager des alternatives moins intrusives""."
"If Parliament is not heeded, it will have the chance to use its right of veto.","Si le Parlement n'est pas entendu, il aura l'occasion d'exercer son droit de veto."
"I voted for this report because I think that the European Union needs to have a coherent, uniform vision with regard to signing future PNR agreements.",Je me suis prononcé en faveur de ce rapport parce que j'estime que l'Union européenne se doit de développer une vision cohérente et uniforme concernant la signature des accords PNR dans le futur.
"This will help ensure better protection for personal data and privacy, while also promoting the use of this data for combating terrorism and major cross-border crime.","Cette harmonisation nous permettra de garantir une meilleure protection des données à caractère personnel et de la vie privée, tout en encourageant l'utilisation de ces données pour lutter contre le terrorisme et la grande criminalité transfrontalière."
"I voted in favour of this resolution because I consider the recommendation from the Commission to the Council to authorise the opening of negotiations on agreements between the European Union and Australia, Canada and the United States on the transfer and use of Passenger Name Record data to be important.","J'ai voté en faveur de cette résolution parce que je considère que la recommandation de la Commission au Conseil visant à autoriser l'ouverture de négociations entre l'Union européenne, d'une part, et l'Australie, le Canada et les États-Unis d'autre part sur le transfert et l'utilisation des données des dossiers passagers est importante."
"These agreements should ensure that the determination to fight terrorism and criminality will not call into question the protection of civil liberties and fundamental rights, not least the rights to privacy, informational self-determination and data protection.","Grâce à ces accords, notre volonté de lutter contre le terrorisme et la criminalité ne remettra pas en question la protection des libertés civiles et des droits fondamentaux, et plus particulièrement le droit à la vie privée, le droit au libre choix en matière d'information et la protection des données."
"Personal data, their protection and the individual right to this same protection are subjects that have increasingly been attracting interest from political decision makers and civil society itself.","Les données à caractère personnel, leur protection et le droit des individus à cette même protection sont des sujets qui ont attiré de façon croissante l'intérêt des décideurs politiques et la société civile elle-même."
The available technological means constitute a significant challenge to respect for individual privacy.,Les moyens technologiques disponibles représentent un défi considérable pour le respect de la vie privée des personnes.
"This concept, too, has been called into question by the increasing voluntary and involuntary exposure to which Europeans are now subjected.","Ce concept a lui aussi été remis en question par l'exposition croissante, volontaire ou involontaire, à laquelle les citoyens européens se trouvent à présent exposés."
Europeans are also encountering the growing tension between the individual's right to privacy and the collective right to security.,Les Européens se heurtent également à la tension grandissante entre le droit individuel à la vie privée et le droit collectif à la sûreté.
All these issues have taken on worrying proportions since 11 September 2001 and remain current.,Toutes ces problématiques ont pris des proportions inquiétantes depuis le 11 septembre 2001 et demeurent d'actualité.
"Terrorism and other forms of organised crime are fought today with rapid and effective information exchanges between security agencies, rather than by conventional police forces.","Désormais, le terrorisme et d'autres formes de criminalité organisée sont combattus grâce à des échanges d'information rapides et efficaces entre agences de sécurité, plutôt que par les forces de police conventionnelles."
"Without these exchanges, we would be exposed to concerted, cross-border criminal activity, with no chance of responding appropriately.","Sans ces échanges, nous serions exposés aux activités criminelles internationales, concertées, sans disposer de la moindre chance d'y répondre par les moyens appropriés."
"For all these reasons, I believe that it is essential to open negotiations with our partners, so that we can face collective dangers together, and to ensure that the data exchanged between the parties comply with the principles of appropriateness and proportionality to the intended purposes.","Pour toutes ces raisons, je suis convaincu qu'il est fondamental d'entamer des négociations avec nos partenaires pour pouvoir faire face ensemble aux dangers collectifs et pour faire en sorte que les données échangées entre les parties respectent les principes d'adéquation et de proportionnalité par rapport aux objectifs recherchés."
"This resolution follows the dynamic created by the United States with regard to fighting the 'threat from terrorism', and so seeks to tie the Member States of the European Union to this same dynamic.","Cette résolution s'inscrit dans la dynamique créée par les États-Unis en matière de lutte contre ""la menace du terrorisme"" et cherche ainsi à lier les États membres de l'Union européenne à cette même dynamique."
"Instead of fighting the underlying causes of the problem, they are seeking to use this threat as a pretext for unacceptable restrictions on Europeans' rights, freedoms and guarantees.","Au lieu de lutter contre les causes profondes du problème, les États-Unis tentent d'utiliser cette menace comme un prétexte qui justifie des restrictions inacceptables des droits, des libertés et des garanties des Européens."
"Those responsible for this capitulation by the European Parliament, which goes against positions taken in the past, are now seeking to nuance it by referring to alleged principles of 'proportionality' and 'necessity', which are always debatable and subjective to assess.","Ceux qui sont à l'origine de cette capitulation du Parlement européen, qui va à l'encontre des positions prises par le passé, s'efforcent à présent de la nuancer en faisant référence aux prétendus principes que sont la ""proportionnalité"" et la ""nécessité"", notions dont l'évaluation est toujours discutable et subjective."
The argument that there are Passenger Name Record data now that are already being transferred to third countries without any sort of checks does not hold.,L'argument selon lequel des données des dossiers passagers sont d'ores et déjà transférées vers des pays tiers sans aucune sorte de contrôle ne tient pas.
"If data are being used or processed improperly, it must be investigated, reported and fought robustly.","S'il s'avère que des données sont actuellement utilisées ou traitées abusivement, ces faits doivent être détectés, signalés et combattus avec vigueur."
This resolution represents a capitulation that seeks only to cloak in legality something that is clearly on the fringes of it at the moment.,Cette résolution constitue une capitulation qui tente de jeter un voile de légalité sur quelque chose qui se trouve clairement aux limites de la légalité pour le moment.
"I voted for the resolution on the comprehensive strategy pertaining to transferring air passenger data to third countries, for it is necessary to lay down a binding legal framework to these transfers which are increasingly being used as part of the fight against terrorism.",par écrit. - J'ai voté pour la résolution sur la stratégie globale en matière de transfert des données passagers aux pays tiers car il est nécessaire d'établir un cadre juridique contraignant à ces transferts de plus en plus utilisés dans le cadre de la lutte contre le terrorisme.
"In the course of preparing this negotiation with the USA, Canada and Australia, Parliament has laid down conditions.","Dans le cadre de la préparation de cette négociation avec les USA, le Canada et l'Australie, le Parlement a posé ses conditions."
"Among other things, we request that data should not be used for profiling purposes and that the negotiations should be conducted with full transparency in relation to Parliament.",Nous demandons notamment que les données ne puissent pas être utilisées à des fins de profilage et que la négociation soit menée dans la plus grande transparence vis à vis du Parlement.
"Moreover, MEPs must be allowed to monitor this situation closely.",Il faut d'autre part que les parlementaires puissent suivre de près ce dossier.
"The protection of privacy is a sensitive issue, which should not be sacrificed for the sake of another requirement, that of combating terrorism.","La protection de la vie privée est un sujet sensible, qui ne doit pas être sacrifié à cette autre nécessité qu'est la lutte contre le terrorisme."
"As it did in the negotiation of the SWIFT agreement, Parliament will succeed in safeguarding citizens' privacy.","De la même façon que dans la négociation de l'accord SWIFT, le Parlement saura faire respecter la vie privée des citoyens."
"I voted in favour of the resolution on the EU's external strategy on Passenger Name Record data (PNR data), since I believe that concluding agreements permitting the transfer of PNR data between the European Union and Canada, the United States and Australia is of paramount importance to international security.","par écrit. - J'ai voté en faveur de la résolution relative à la stratégie extérieure de l'UE sur les données des dossiers passagers (données PNR), dans la mesure où j'estime que la conclusion d'accords permettant l'échange d'informations relatives aux données PNR entre l'Union européenne d'une part et le Canada, les États-Unis et l'Australie d'autre part, revêt une importance capitale pour la sécurité internationale."
I therefore welcome the Commission's recommendation for negotiations to be opened with a view to concluding these agreements.,Je salue donc la recommandation de la Commission visant à autoriser l'ouverture de négociations en vue de la conclusion de ces accords.
"Indeed, it has been evident for several years now that exchanging these data helps in the fight against terrorism and international crime.","En effet, l'utilité de l'échange de ces données dans la lutte contre le terrorisme et la criminalité internationale a été établie depuis plusieurs années."
These international transfers of PNR data offer our countries' law enforcement agencies precious means of combating the terrorist threat.,Ces transferts internationaux de données PNR offrent aux services répressifs de nos États des outils précieux dans le cadre de la lutte contre la menace terroriste.
"Furthermore, I must stress that the new global approach to PNR data presented by the Commission in October and aimed at establishing general criteria specific to all PNR agreements is very positive in my view.","Par ailleurs, il est nécessaire de souligner que la nouvelle approche globale en matière de données PNR présentée par la Commission en octobre dernier et visant à fixer des critères généraux propres à tous les accords PNR est à mon sens très positive."
"It will create a more structured and more coherent framework for these agreements, and will provide significant guarantees in terms of the protection of personal data.","Elle offrira à ces accords un cadre plus structuré et plus cohérent, et prévoit des garanties notables en termes de protection des données à caractère personnel."
This resolution completely contradicts the one adopted by this House in May.,par écrit. - Cette résolution contredit totalement celle que cet hémicycle a adoptée en mai dernier.
It 'welcomes' the proposal made by the Commission in September.,"Elle ""accueille favorablement"" (sic) la proposition de la Commission de septembre dernier."
That proposal endorses the transfer of PNR data to third countries and contains no satisfactory guarantee as to the way in which the data will be used.,Celle-ci entérine la transmission des données PNR aux États tiers et ne contient aucune garantie satisfaisante sur l'usage que ceux-ci en feront.
"What is worse, it considers it justifiable to store these data for an unlimited period of time for profiling purposes.",Pire: leur conservation illimitée à des fins de profilage y est considérée comme légitime!
What is the point of this resolution's self-righteous railing against a practice that is at the heart of a project it supports?,À quoi riment les jérémiades bien pensantes de cette résolution contre une pratique qui est au cœur d'un projet qu'elle avalise?
"I voted against this resolution, which violates every human being's right to have his or her personal data respected.",Je vote contre cette résolution qui bafoue le droit de chaque être humain au respect de ses données personnelles.
Passenger Name Records (PNR) are another weapon in the fight against terrorism.,Les dossiers passagers (PNR) constituent une arme supplémentaire dans la lutte contre le terrorisme.
"Under the Treaty of Lisbon, Parliament has to help set out a new external strategy regarding the negotiation of a new PNR agreement between the EU, the USA, Australia and Canada.","En vertu du traité de Lisbonne, il incombe au Parlement de contribuer à l'élaboration d'une nouvelle stratégie extérieure relative à la négociation d'un nouvel accord PNR entre l'Union européenne, les États-Unis, l'Australie et le Canada."
"As a great advocate of the fight against terrorism, the EU is prepared to negotiate any agreement that may be effective in this fight.","Grande partisane de la lutte contre le terrorisme, l'Union européenne est disposée à négocier tout accord qui pourrait être utile dans le cadre de cette lutte."
"The Union will not, however, endanger civil liberties and fundamental rights.","En revanche, l'Union ne mettra en danger ni les libertés civiles, ni les droits fondamentaux."
I fully support the objective of preventing and combating terrorism and other serious transnational crime.,par écrit. - Je partage entièrement l'objectif de prévenir et de combattre le terrorisme et les autres formes graves de criminalité transnationale.
More and more countries are using passenger data for this purpose.,De plus en plus de pays utilisent les données des dossiers passagers dans ce contexte.
"In the digital age, however, it is crucial to pay particular attention to the enforcement and protection of civil liberties and fundamental rights, including the right to privacy and data protection.","Il est toutefois fondamental, à l'ère du numérique, d'accorder une attention toute particulière au respect et à la protection des libertés civiles et des droits fondamentaux, y compris le droit à la vie privée et à la protection des données."
The key principles that must be prioritised in this area are necessity and proportionality.,Les principes essentiels qui doivent être privilégiés dans ce domaine sont la nécessité et la proportionnalité.
The collection of passenger data must not just be useful; it must be necessary too.,La collecte des données passagers ne doit pas seulement être utile mais elle doit être nécessaire.
The principle of proportionality must also be invoked to prevent the planned measures from going above and beyond what is necessary to achieve the objectives set.,Le principe de proportionnalité doit éviter par ailleurs que les mesures envisagées n'aillent pas au-delà de ce qui est nécessaire pour atteindre les objectifs visés.
"There can be no question, therefore, of using the data for the purposes of exploitation or profiling.",C'est ainsi qu'il ne peut être question d'utiliser les données à des fins d'exploitation de celles-ci ou de profilage.
"Since the entry into force of the Treaty of Lisbon, the European Parliament has made a major contribution to the efforts to conclude these agreements, and therefore it must be fully and regularly informed of any developments relating to PNR data.","Depuis l'entrée en vigueur du traité de Lisbonne, le Parlement européen joue un rôle majeur en vue de l'approbation de ces accords et doit donc être pleinement et régulièrement informé des toutes les évolutions en matière de données PNR."
"In recent years, fundamental rights have increasingly been curtailed as part of the so-called war on terror.","Ces dernières années, nous avons assisté à une restriction croissante des droits fondamentaux dans le cadre de ce qu'on est convenu d'appeler la guerre contre le terrorisme."
The rationale behind this is extremely questionable.,La logique sous-jacente de cette évolution est en tous points discutable.
"While passengers are searched almost down to their underwear and are not allowed to carry nail files or deodorant in their luggage, checks on freight are often left to the shipping companies themselves.","Tandis que les passagers sont fouillés quasiment jusque dans leurs sous-vêtements et qu'il leur est interdit de transporter des limes à ongles ou du déodorant dans leurs bagages, les contrôles des marchandises sont souvent laissés au soin des entreprises de transport elles-mêmes."
"If this is to change in future, it is important that the balance between freedom and security is preserved.","Si cela doit changer dans le futur, il importera de préserver l'équilibre entre liberté et sécurité."
"In the case of passenger security checks, this balance has already been lost and, therefore, as the hysteria surrounding terrorism subsides, the regulations will once again be relaxed.","Dans le cas des contrôles de sécurité des passagers, cet équilibre est d'ores et déjà rompu, à telle enseigne que, l'hystérie autour du terrorisme retombant, les réglementations seront une fois de plus assouplies."
"Just as questionable is the issue of whether the FBI needs to know the name, address, e-mail address, credit card number and number of suitcases of people travelling to the USA and whether it should be permitted to store this data for up to 15 years.","De même, nous sommes en droit de nous demander s'il est normal que le FBI connaisse le nom, l'adresse, l'adresse électronique, le numéro de carte de crédit et le nombre de valises des personnes qui se rendent aux États-Unis et s'il devrait être permis de stocker ces données pendant une durée qui peut atteindre 15 ans."
The information should only need to be kept in a few exceptional cases.,L'information ne devrait être conservée que dans quelques cas exceptionnels.
"If fundamental rights are infringed in order to create a sense of security, the infringement must be as limited as possible and the rights of those affected must be reinforced.","Si l'on déroge aux droits fondamentaux pour créer un sentiment de sécurité, la dérogation doit être aussi restreinte que possible et les droits des personnes en question doivent être renforcés."
"Unfortunately, this is unlikely to happen at the moment and, therefore, I have voted against the motion.","Malheureusement, ce scénario a peu de chances de se concrétiser actuellement, et j'ai donc voté contre la proposition."
It is true that evaluating and processing Passenger Name Record (PNR) data at an international level can help in combating terrorism and organised crime.,Il est vrai que l'évaluation et le traitement des données des dossiers passagers (PNR) au niveau international peut contribuer à la lutte contre le terrorisme et la criminalité organisée.
"However, agreements of this kind often cause problems with regard to data protection.","En revanche, il n'est pas rare que des accords de ce genre posent des problèmes en matière de protection des données."
"Therefore, the European Parliament must take a consistent approach on this issue (in a similar way as in the case of SWIFT), in order to protect the fundamental rights of EU citizens.",Le Parlement européen se doit par conséquent d'adopter une démarche cohérente dans ce dossier (de la même façon que dans le cas de SWIFT) afin de protéger les droits fondamentaux des citoyens de l'Union.
There are currently a number of regulations governing the transfer of PNR data to third countries with which the EU has concluded agreements.,Il existe actuellement un certain nombre de réglementations qui régissent le transfert des données PNR à des pays tiers avec lesquels l'Union a conclu des accords.
"The more countries which demand this data, the greater the risk that the different systems will have a negative impact on legal clarity, the protection of personal data and the costs for airlines.","Plus les pays qui demandent ces données sont nombreux, plus grand est le risque que les différences entre les systèmes aient des répercussions négatives sur la clarté juridique, la protection des données à caractère personnel et les coûts que doivent supporter les compagnies aériennes."
"Therefore, the EU must put in place uniformly high security standards, which will guarantee a coherent approach in future.","Par conséquent, l'Union doit mettre en place des normes de sécurité uniformément élevées qui garantiront une démarche cohérente dans le futur."
This is what I expect from an efficient EU foreign policy strategy for the transfer of PNR data.,Voilà ce que j'attends d'une stratégie de politique étrangère communautaire efficace en matière de transfert des données PNR.
This motion for a resolution does not guarantee this and I have therefore voted against it.,"Cette proposition de résolution n'offre pas de garantie à cet égard, raison pour laquelle je m'y suis opposé."
I endorse the objectives that the Commission proposes in its communication.,J'approuve les objectifs que la Commission propose dans sa communication.
The reasons that make it necessary and useful to use and exchange Passenger Name Record (PNR) data with third countries for security purposes need to be made transparent and understandable.,Les raisons pour lesquelles il est nécessaire et utile de recourir à l'utilisation et à l'échange des données des dossiers passagers (PNR) avec des pays tiers à des fins de sécurité doivent être rendues transparentes et compréhensibles.
"At the same time, the parties involved need to show that they are fully aware of the implications that such actions may have on private life and of the need for them to be carried out under a set of uniform, explicit and strict data protection rules, which must be enforced even when data are transferred to other countries.","Parallèlement, les parties impliquées doivent montrer qu'elles sont pleinement conscientes des implications que peuvent avoir de telles actions sur la vie privé et de la nécessité de veiller à ce qu'elles soient menées dans le respect de règles uniformes, explicites et strictes en matière de protection des données, dont l'application est obligatoire même lorsque des données sont transférées à d'autres pays."
"The use and exchange of PNR data will not only improve people's security, but also facilitate their lives and their movements across borders.","Si l'utilisation et l'échange des données PNR amélioreront la sécurité des personnes, elles faciliteront également leur vie et leurs déplacements transfrontaliers."
"With PNR data, police checks can be considerably reduced and surveillance can be focused on those passengers for whom there is a well-founded reason to believe that they might pose an actual risk, thus sparing the others pointless checks and inspections.","Grâce aux données PNR, il devient possible de réduire considérablement les contrôles de police; dans la mesure où la surveillance peut se concentrer sur les passagers dont on a de bonnes raisons de penser qu'ils pourraient poser un risque bien réel, les contrôles et inspections inutiles sont épargnés aux autres ."
"The European Parliament voted in plenary today in favour of a joint motion for a resolution on the renegotiation of PNR agreements and the adoption of strict data transmission criteria, in order to achieve passenger safety predicated, as always, on respect for personal data.","Le Parlement européen a émis aujourd'hui en plénière un vote favorable à une proposition de résolution commune sur la renégociation d'accords PNR et l'adoption de critères stricts en matière de transmission de données afin d'obtenir une sécurité des passagers fondée, comme toujours, sur le respect des données à caractère personnel."
"The main objective is to collate, transmit and process PNR data on a restricted basis, so that they cannot be used for data mining or profiling.","L'objectif principal consiste à rassembler, à transmettre et à traiter des données PNR sur une base confidentielle afin qu'il ne soit pas possible de les utiliser à des fins d'exploration de données ou de profilage."
"I voted for the motion for a resolution on Passenger Name Record data as part of the European Union's foreign strategy because, by establishing a series of basic common principles for agreements with third countries, it safeguards European data protection standards.","J'ai voté en faveur de la proposition de résolution sur les données des dossiers passagers dans le contexte de la stratégie extérieure de l'Union européenne, parce qu'en établissant une série de principes élémentaires communs concernant les accords à conclure avec des pays tiers, elle sauvegarde les normes européennes en matière de protection des données."
